IBM,Azure,Google,AWS,sentiment
0.7729189999999999,0.902838826179504,0.10000000149011612,0.656898200511932,positive
0.869231,0.815689980983734,0.4000000059604645,0.671375632286071,positive
0.93126,0.9271941184997552,0.6000000238418579,0.7550872564315791,positive
0.951072,0.5,0.0,0.9654207229614252,positive
0.7771140000000001,0.937721729278564,0.30000001192092896,0.842919945716857,neutral
0.780285,0.5,0.10000000149011612,0.721482515335083,positive
0.8985110000000001,0.5,0.6000000238418579,0.9625191092491152,positive
0.850626,0.7646706700325011,0.20000000298023224,0.7829753756523129,neutral
0.9384790000000001,0.9899463653564452,0.5,0.9973132014274592,positive
0.83135,0.937676310539245,0.30000001192092896,0.5229414105415341,positive
0.0,0.5,0.10000000149011612,0.9941782951354979,positive
0.729103,0.9286714196205129,0.30000001192092896,0.770473718643188,positive
0.999878,0.5,0.6000000238418579,0.963717758655548,positive
0.914907,0.828077137470245,0.699999988079071,0.7521611452102661,neutral
0.773415,0.5,0.30000001192092896,0.8055313229560851,positive
0.8427459999999999,0.5,0.10000000149011612,0.71252155303955,negative
0.878763,0.5,0.30000001192092896,0.8977387547492981,neutral
0.7147859999999999,0.5,0.20000000298023224,0.97774463891983,positive
0.615973,0.5,0.5,0.6655365228652951,positive
0.7377659999999999,0.7430424094200131,0.0,0.40823540091514493,neutral
0.562303,0.5,0.10000000149011612,0.427190452814102,neutral
0.968277,0.984650373458862,0.20000000298023224,0.8845191597938531,neutral
0.7821600000000001,0.7960200309753409,0.20000000298023224,0.6251704096794121,neutral
0.386172,0.5,-0.10000000149011612,0.9955447316169732,positive
0.8604269999999999,0.8158825635910031,0.10000000149011612,0.5830135345458979,neutral
0.622003,0.5,0.20000000298023224,0.9676365852355949,positive
0.870783,0.5,0.0,0.909895837306976,neutral
0.8725,0.5,-0.20000000298023224,0.6117678284645081,neutral
0.749054,0.5,0.30000001192092896,0.9346926808357232,positive
0.57567,0.8321448564529411,0.30000001192092896,0.8151426911354059,neutral
0.8479359999999999,0.8483732938766481,0.4000000059604645,0.8708401322364799,positive
0.8086700000000001,0.889320135116577,0.20000000298023224,0.9661413431167599,positive
0.42208,0.5,0.10000000149011612,0.640730321407318,neutral
0.8288700000000001,0.5,0.30000001192092896,0.7180933952331541,neutral
0.7985629999999999,0.5,0.10000000149011612,0.9616288542747492,positive
0.977777,0.9030931591987612,0.30000001192092896,0.6288726329803461,neutral
0.784613,0.728726387023925,0.30000001192092896,0.8242135643959041,neutral
0.981525,0.9789990782737732,0.20000000298023224,0.9624527096748352,positive
0.5121049999999999,0.8878653049468991,0.0,0.8580187559127801,positive
0.8319289999999999,0.9059427976608272,0.5,0.6556564569473261,positive
0.819375,0.829339087009429,0.0,0.860492706298828,neutral
0.922528,0.959649562835693,0.30000001192092896,0.970174252986908,positive
0.9128299999999999,0.970057725906372,0.20000000298023224,0.9211935997009272,neutral
0.883826,0.5,0.20000000298023224,0.9464626312255849,positive
0.8487500000000001,0.5,0.4000000059604645,0.9499826431274412,positive
0.977431,0.5,0.8000000119209291,0.9839195609092712,neutral
0.730978,0.5,0.30000001192092896,0.9801234602928158,positive
0.47173400000000004,0.5,0.20000000298023224,0.9991131424903872,neutral
0.9004719999999999,0.7429934144020081,0.4000000059604645,0.9803836941719052,positive
0.814472,0.7315057516098019,0.5,0.83737963438034,positive
0.8808440000000001,0.5,0.5,0.9216744303703299,positive
0.8318479999999999,0.8399908542633051,0.4000000059604645,0.8755642771720881,positive
0.998699,0.5,0.699999988079071,0.9757821559906,positive
0.5395949999999999,0.5,0.30000001192092896,0.9599721431732172,positive
0.8926989999999999,0.5,0.6000000238418579,0.938052117824554,positive
0.643466,0.5,0.30000001192092896,0.8659616112709041,positive
0.9316270000000001,0.5,0.699999988079071,0.9028819203376772,neutral
0.933699,0.7235063910484311,0.6000000238418579,0.7392164468765251,positive
0.6805669999999999,0.7422803044319151,0.0,0.7741565704345701,negative
-0.837356,0.5,-0.10000000149011612,0.9517840743064879,positive
0.914599,0.864013314247131,0.6000000238418579,0.58318692445755,positive
0.7807219999999999,0.8308773040771481,0.10000000149011612,0.524991035461425,positive
0.918556,0.5,0.30000001192092896,0.8627988696098321,positive
0.555422,0.7888027429580681,0.30000001192092896,0.8573548197746271,positive
0.8166479999999999,0.96347427368164,0.30000001192092896,0.906501471996307,neutral
0.8224899999999999,0.9601932764053341,0.4000000059604645,0.917037844657898,neutral
0.978823,0.281704932451248,-0.10000000149011612,0.5836203098297111,positive
0.5393979999999999,0.74436205625534,-0.10000000149011612,0.991361916065216,positive
0.904259,0.23537611961364704,0.10000000149011612,0.470305234193801,positive
0.444528,0.8082287907600401,0.4000000059604645,0.886898100376129,neutral
0.9971540000000001,0.5,0.0,0.952906131744384,positive
0.8428129999999999,0.5,0.5,0.973533809185028,positive
0.5869939999999999,0.5,0.0,0.974023938179016,positive
0.8007900000000001,0.5,0.10000000149011612,0.9909809231758112,neutral
-0.40589699999999995,0.5,0.0,0.989083051681518,positive
0.735224,0.5,0.0,0.560862183570861,positive
0.7614609999999999,0.5,-0.10000000149011612,0.9946776628494259,positive
0.985584,0.5,0.20000000298023224,0.9843313097953792,positive
-0.7764179999999999,0.19400399923324504,-0.699999988079071,0.9638392329216,positive
0.641003,0.5,0.30000001192092896,0.6346132159233091,positive
0.48168500000000003,0.7379901409149171,0.0,0.996022939682006,positive
0.949293,0.5,0.10000000149011612,0.9749690294265742,positive
0.909567,0.5,0.30000001192092896,0.9854179620742792,positive
-0.6032649999999999,0.5,0.10000000149011612,0.991574585437774,positive
0.678624,0.265037924051284,0.30000001192092896,0.979465305805206,positive
-0.57721,0.5,0.30000001192092896,0.95724993944168,positive
0.8240559999999999,0.5,0.20000000298023224,0.9581418037414552,positive
0.6639430000000001,0.7170973420143121,0.20000000298023224,0.9621434211730949,positive
-0.434429,0.5,-0.30000001192092896,0.757473945617675,positive
0.666443,0.5,0.20000000298023224,0.984351515769958,neutral
0.83052,0.5,0.6000000238418579,0.993800580501556,neutral
-0.671248,0.5,0.0,0.9589534401893612,positive
0.8337789999999999,0.5,0.10000000149011612,0.997802317142486,neutral
0.955849,0.5,0.0,0.988544642925262,neutral
0.547867,0.5,0.0,0.990688323974609,positive
0.6041880000000001,0.5,0.0,0.9553108215332032,positive
0.9942549999999999,0.5,0.20000000298023224,0.998036444187164,positive
0.67673,0.5,0.30000001192092896,0.9298381209373472,neutral
0.816823,0.5,0.30000001192092896,0.976944506168365,neutral
0.921888,0.5,0.10000000149011612,0.9065217971801752,positive
0.7716459999999999,0.7629477977752681,0.30000001192092896,0.996045053005218,neutral
-0.8493,0.5,0.0,0.9822806715965272,negative
-0.5373209999999999,0.5,-0.10000000149011612,0.9856715798377992,neutral
0.954111,0.9685990214347829,0.10000000149011612,0.968580782413482,positive
-0.4333300000000001,0.18688637018203705,0.0,0.8945307731628409,neutral
0.48966800000000005,0.7840418815612791,0.10000000149011612,0.6399216055870051,neutral
0.476846,0.5,-0.20000000298023224,0.661601424217224,neutral
0.772324,0.9278293251991272,0.10000000149011612,0.9683372974395752,neutral
0.411444,0.5,0.20000000298023224,0.668850421905517,neutral
0.389445,0.7278164625167841,0.10000000149011612,0.5084537863731381,positive
0.774559,0.903908014297485,0.10000000149011612,0.8566795587539671,neutral
0.7595989999999999,0.5,0.4000000059604645,0.7353220582008361,positive
0.626371,0.7559029459953299,0.0,0.9326156377792352,positive
0.952682,0.9571496248245229,0.5,0.9733747839927672,positive
0.773158,0.5,0.0,0.531320810317993,positive
0.386525,0.5,0.0,0.7900793552398678,positive
0.315464,0.5,0.30000001192092896,0.4803438186645501,neutral
0.683174,0.7720373868942261,0.10000000149011612,0.635949373245239,neutral
0.583534,0.5,0.0,0.856596529483795,neutral
0.5762700000000001,0.7905357480049131,0.20000000298023224,0.4081717431545249,neutral
0.8065789999999999,0.7809503078460691,0.0,0.9948734641075132,neutral
0.97048,0.5,0.20000000298023224,0.964776575565338,neutral
0.877906,0.5,0.4000000059604645,0.6314443349838249,neutral
0.8497300000000001,0.5,0.10000000149011612,0.5469736456871029,neutral
0.97809,0.9329140186309812,0.5,0.5104492306709291,positive
0.725854,0.7721856832504269,0.30000001192092896,0.735756516456604,neutral
0.918262,0.9340006113052359,0.5,0.98136693239212,positive
0.540949,0.5,0.30000001192092896,0.4145828783512111,positive
0.987373,0.8067867755889889,0.8999999761581421,0.9135149717330929,neutral
0.8247969999999999,0.5,0.20000000298023224,0.9002374410629269,positive
0.799913,0.5,0.10000000149011612,0.553178012371063,positive
0.860891,0.5,0.0,0.892391741275787,neutral
0.531281,0.875063061714172,0.0,0.513937830924987,positive
0.906915,0.8667497634887691,0.30000001192092896,0.78869891166687,neutral
0.7855519999999999,0.5,0.0,0.5852547883987421,neutral
0.0,0.5,0.0,0.9970164299011229,neutral
0.775659,0.5,0.0,0.8814021348953242,positive
0.8628790000000001,0.5,0.8000000119209291,0.7382880449295041,positive
0.538571,0.5,0.0,0.41433772444725,positive
0.48291999999999996,0.5,0.30000001192092896,0.6861745715141291,positive
0.397253,0.5,0.0,0.6729066967964169,positive
0.678589,0.5,0.0,0.6416304707527161,positive
-0.769122,0.24246537685394198,0.5,0.6740474700927731,neutral
0.482256,0.5,0.0,0.5335510969161981,neutral
0.995083,0.9542669057846059,0.699999988079071,0.6927996873855591,positive
0.586333,0.9424439668655392,0.30000001192092896,0.7074258923530571,positive
0.9065850000000001,0.958647608757019,0.4000000059604645,0.960807800292968,positive
0.711526,0.5,-0.20000000298023224,0.8566387891769399,neutral
0.651921,0.8107535243034361,0.4000000059604645,0.5120310783386229,positive
0.781829,0.8795125484466549,0.5,0.7098351716995229,positive
0.608534,0.5,0.20000000298023224,0.9183479547500609,positive
0.5915389999999999,0.5,0.30000001192092896,0.994638979434967,neutral
0.41077299999999994,0.5,0.20000000298023224,0.7438219785690301,positive
0.989957,0.9595916271209712,0.6000000238418579,0.8841968178749081,positive
0.5262020000000001,0.5,0.20000000298023224,0.9459367990493772,negative
-0.6019709999999999,0.8066869974136349,0.30000001192092896,0.901174783706665,negative
0.5732809999999999,0.9477010965347292,0.20000000298023224,0.8972418308258051,positive
0.7328739999999999,0.5,0.4000000059604645,0.9446865916252132,positive
0.0,0.5,0.0,0.8768064379692071,neutral
-0.329859,0.262676060199737,0.20000000298023224,0.5856474637985231,positive
-0.6204850000000001,0.07359802722930901,0.0,0.5745888948440551,negative
0.5989899999999999,0.9297971725463859,-0.10000000149011612,0.828293919563293,positive
0.731935,0.7501833438873291,0.5,0.6319642066955561,positive
0.5618350000000001,0.8852485418319701,0.20000000298023224,0.6925901174545279,positive
0.6757000000000001,0.904464483261108,0.30000001192092896,0.9015648365020752,negative
-0.32552800000000004,0.942059338092804,0.0,0.9730928540229792,neutral
0.630881,0.7509118318557729,0.699999988079071,0.5082431435585021,negative
0.806062,0.876361727714538,0.4000000059604645,0.911317884922027,positive
-0.358178,0.948054194450378,0.0,0.8227046132087701,neutral
0.7648389999999999,0.8904552459716791,-0.10000000149011612,0.963669836521148,positive
0.824355,0.987817883491516,0.5,0.970894277095794,positive
0.765085,0.930922985076904,0.4000000059604645,0.6154465079307551,positive
0.697643,0.8560738563537591,0.20000000298023224,0.9582569599151608,positive
-0.36757199999999995,0.5,0.0,0.4949192404747,neutral
-0.906956,0.21278905868530198,0.10000000149011612,0.7767736911773678,positive
0.8672200000000001,0.5,0.30000001192092896,0.696907758712768,positive
0.9408979999999999,0.9679696559906,0.8000000119209291,0.9519177675247192,positive
0.613753,0.5,0.10000000149011612,0.8110830783843991,positive
0.94952,0.7974581718444821,0.699999988079071,0.7398943305015561,positive
0.38655900000000004,0.5,0.30000001192092896,0.7013520002365109,positive
0.473396,0.8748480081558221,0.4000000059604645,0.6921642422676081,positive
0.5447529999999999,0.9401776790618892,0.30000001192092896,0.8550456166267391,positive
-0.481175,0.5,0.0,0.8402266502380371,negative
0.6895560000000001,0.898428618907928,0.20000000298023224,0.9254320859909052,positive
-0.319151,0.8536189794540401,0.0,0.5640906095504761,positive
0.6301720000000001,0.921305119991302,0.4000000059604645,0.7250403165817261,positive
0.6618189999999999,0.7535150051116941,0.20000000298023224,0.7673702239990231,positive
0.583696,0.28596669435501104,0.20000000298023224,0.8896552920341491,negative
-0.357475,0.5,0.10000000149011612,0.6858754754066461,positive
0.625189,0.944981455802917,0.0,0.700661301612854,positive
0.7515229999999999,0.9220036268234252,0.4000000059604645,0.933504104614257,positive
0.638987,0.7752575874328611,0.30000001192092896,0.3838225007057191,negative
0.702978,0.9141262769699092,-0.4000000059604645,0.7818475365638731,neutral
-0.303184,0.243613302707672,0.10000000149011612,0.761000096797943,negative
0.344056,0.5,0.0,0.6163537502288811,neutral
0.45134300000000005,0.5,0.10000000149011612,0.7523553371429441,negative
0.439858,0.90201449394226,0.10000000149011612,0.37634095549583396,negative
-0.405916,0.183068931102752,0.20000000298023224,0.8252174854278561,negative
0.338388,0.8376689553260801,0.20000000298023224,0.6288433670997621,positive
0.574449,0.8940862417221059,0.4000000059604645,0.8029853701591491,positive
0.8121189999999999,0.7716514468193051,0.10000000149011612,0.302707940340042,positive
0.7947770000000001,0.7535305619239799,0.30000001192092896,0.80442214012146,positive
0.0,0.5,0.6000000238418579,0.991743862628936,neutral
0.8948879999999999,0.8544129133224481,0.0,0.896220326423645,positive
0.225564,0.5,-0.4000000059604645,0.9361737966537472,positive
0.362833,0.928801417350769,-0.10000000149011612,0.9664688110351559,neutral
0.921946,0.8200255036354059,0.0,0.7308520674705501,positive
0.923422,0.9440831542015072,-0.5,0.526510536670684,positive
0.8547300000000001,0.8142238855361931,0.8000000119209291,0.8483244776725759,positive
0.499925,0.5,0.20000000298023224,0.64274376630783,positive
0.806157,0.298908323049545,0.10000000149011612,0.4547577500343321,positive
0.594271,0.7743846178054811,0.8000000119209291,0.989485085010528,positive
0.85172,0.9731913805007932,0.10000000149011612,0.7835953831672661,neutral
0.601676,0.8545597195625301,0.5,0.928076803684234,positive
0.571601,0.838241696357727,0.30000001192092896,0.7443513274192809,positive
0.590384,0.960776448249816,0.30000001192092896,0.9729118943214412,positive
0.757446,0.96732759475708,0.0,0.9774995446205129,neutral
0.904226,0.938746273517608,0.4000000059604645,0.954598307609558,positive
0.8312269999999999,0.956974983215332,0.6000000238418579,0.9825000762939452,neutral
-0.6276579999999999,0.8812966346740719,0.0,0.8365231156349181,neutral
0.732333,0.5,0.20000000298023224,0.7387053370475759,positive
0.953358,0.9022145867347712,0.4000000059604645,0.7086391448974599,neutral
0.433079,0.5,0.20000000298023224,0.9410155415534972,neutral
0.6799900000000001,0.5,0.20000000298023224,0.529115915298461,neutral
0.791539,0.941247582435607,0.30000001192092896,0.531230270862579,positive
0.6390859999999999,0.9635025858879079,0.8999999761581421,0.7361183762550351,positive
0.659764,0.8048467040061951,0.30000001192092896,0.8338125944137571,neutral
0.0,0.5,0.0,0.9066315293312069,neutral
0.91419,0.9120742678642272,0.20000000298023224,0.9596819877624512,neutral
0.580028,0.5,0.0,0.5056134462356561,negative
0.585696,0.932726085186004,0.4000000059604645,0.6586626172065729,positive
0.783403,0.965867221355438,0.20000000298023224,0.9803572297096249,neutral
0.959441,0.946493625640869,0.20000000298023224,0.9728211760520932,positive
0.0,0.5,0.0,0.9984184503555292,neutral
0.689839,0.8830258250236511,0.0,0.5918694138526911,neutral
0.7763909999999999,0.9427655935287472,0.30000001192092896,0.9405314922332759,positive
0.728899,0.83896666765213,0.4000000059604645,0.9242281317710872,positive
0.7019949999999999,0.8197178244590749,0.10000000149011612,0.5465046167373651,positive
0.8796700000000001,0.8960148096084591,0.20000000298023224,0.7312412858009331,positive
0.614271,0.5,0.10000000149011612,0.539631366729736,negative
0.988573,0.9059475660324092,0.0,0.6192194223403931,neutral
0.37852800000000003,0.7488861083984371,0.0,0.37937188148498496,neutral
0.544204,0.5,0.10000000149011612,0.6132684946060181,neutral
0.9034030000000001,0.934565126895904,0.4000000059604645,0.9803264141082759,positive
0.7501289999999999,0.891742229461669,0.10000000149011612,0.49571615457534707,neutral
0.988573,0.9059475660324092,0.0,0.71243005990982,neutral
0.8425459999999999,0.8207334280014029,0.10000000149011612,0.320591360330581,neutral
0.8377249999999999,0.9358186125755312,0.30000001192092896,0.5981838107109071,positive
0.587471,0.5,0.20000000298023224,0.8200042247772209,neutral
0.984085,0.5,0.30000001192092896,0.916825413703918,positive
0.6474909999999999,0.5,0.10000000149011612,0.9012605547904959,neutral
0.762119,0.265571892261505,0.30000001192092896,0.505385220050811,positive
0.988573,0.897870779037475,0.0,0.41535589098930303,neutral
0.671113,0.752243280410766,0.0,0.34026846289634705,neutral
0.8250860000000001,0.5,0.30000001192092896,0.9061813950538632,positive
0.47644,0.5,0.0,0.9767323136329652,neutral
0.988573,0.9059475660324092,0.0,0.7418073415756221,neutral
0.353948,0.807441353797912,0.20000000298023224,0.4956760406494141,neutral
0.682693,0.5,0.30000001192092896,0.9757104516029352,neutral
0.5523089999999999,0.5,0.0,0.7606177330017091,neutral
0.5935509999999999,0.8338912725448601,0.20000000298023224,0.8957120776176449,positive
0.485021,0.5,0.0,0.7642409205436701,neutral
-0.307415,0.5,0.0,0.471727311611175,positive
0.817159,0.9517632722854612,0.5,0.8949351310729979,positive
0.988573,0.897870779037475,0.0,0.625809073448181,neutral
0.8610500000000001,0.5,0.10000000149011612,0.44338887929916304,neutral
0.678515,0.5,0.30000001192092896,0.686703264713287,neutral
0.6587900000000001,0.80776035785675,0.4000000059604645,0.6119139194488521,positive
-0.302286,0.5,0.4000000059604645,0.6008194088935851,positive
0.588518,0.8803716897964471,0.5,0.493574351072311,positive
0.988573,0.9059475660324092,0.0,0.7483140230178831,neutral
0.334945,0.858439743518829,0.10000000149011612,0.380012273788452,neutral
0.7801710000000001,0.956929504871368,0.10000000149011612,0.8996261358261101,neutral
0.680638,0.5,0.20000000298023224,0.93888920545578,neutral
-0.548971,0.5,0.0,0.9412770867347712,positive
0.388956,0.5,-0.20000000298023224,0.977475762367248,neutral
0.988573,0.8975301980972291,0.0,0.7143620848655701,neutral
0.437226,0.5,0.0,0.99620372056961,neutral
0.8741329999999999,0.944434762001037,0.30000001192092896,0.9526361227035519,neutral
0.991889,0.913897991180419,0.0,0.671553075313568,neutral
0.965908,0.969422936439514,0.4000000059604645,0.921314477920532,positive
0.41058900000000004,0.82318091392517,-0.10000000149011612,0.683953762054443,neutral
0.988573,0.897870779037475,0.0,0.7222143411636349,neutral
0.409236,0.5,0.20000000298023224,0.641553580760955,neutral
0.818973,0.7505193948745721,-0.30000001192092896,0.549362242221832,neutral
0.382399,0.5,0.0,0.8434197306632991,negative
0.496975,0.5,-0.10000000149011612,0.9196778535842892,neutral
0.37709,0.5,0.20000000298023224,0.8451130986213681,negative
0.326322,0.5,0.20000000298023224,0.9934725761413572,neutral
0.988573,0.9003262519836421,0.0,0.6584213376045219,neutral
0.6911039999999999,0.8001415729522701,0.0,0.44151759147644,neutral
0.948331,0.8051421642303459,0.0,0.943481028079986,neutral
0.9525,0.5,0.0,0.8846522569656371,positive
0.717332,0.7504590749740601,0.0,0.664844214916229,neutral
0.330242,0.5,-0.20000000298023224,0.6274278759956361,neutral
0.6601349999999999,0.846301913261413,0.20000000298023224,0.52256554365158,positive
0.930169,0.9962368011474599,0.8000000119209291,0.980776727199554,positive
0.988573,0.897870779037475,0.0,0.63031256198883,neutral
0.69105,0.8100084066390991,0.0,0.3844579160213471,neutral
-0.462628,0.5,0.5,0.989845633506774,neutral
0.8837649999999999,0.5,0.10000000149011612,0.3960210084915161,neutral
0.988573,0.85793399810791,0.0,0.6696646213531491,neutral
0.973913,0.9433075189590452,0.10000000149011612,0.9794181585311892,neutral
0.8742449999999999,0.7910910248756401,0.30000001192092896,0.9490539431571959,positive
0.795778,0.973029494285583,0.5,0.5415075421333311,positive
0.907293,0.8974263668060299,0.8999999761581421,0.8825230002403249,neutral
0.5163439999999999,0.5,0.10000000149011612,0.8432728052139281,negative
-0.32502800000000004,0.9165078997612,0.20000000298023224,0.537308156490325,neutral
-0.521112,0.859010875225067,-0.5,0.8944255709648131,neutral
0.0,0.5,0.20000000298023224,0.8369565010070801,neutral
